ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07130;2023-11-20T07:00:00+01:00;101770;-100.0;6;230;3.8;282.45;280.85;90;26040.0;0;;;;0;;;;;101320.0;;;-40.0;282.15;;285.05;;283.15;;;5.8;7.6;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.300000000000011;9.0;;11.900000000000034;;10.0;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
07130;2023-11-17T13:00:00+01:00;102460;10.0;0;270;4.4;286.85;280.15;64;21840.0;0;;;90.0;2;800.0;;;;102010.0;;;1960.0;;;;;280.85;;;6.9;7.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;;990.0;7.0;;3960.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.700000000000045;;;;;7.7000000000000455;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
07130;2023-11-03T10:00:00+01:00;98870;220.0;2;210;1.8;281.45;280.55;94;24300.0;0;;;;0;;;;;98430.0;;;720.0;;;;;280.45;;;2.9;2.9;-10.0;;;;;0.0;1.6;3.0;3.0;4.4;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.300000000000011;;;;;7.300000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
07130;2023-11-27T10:00:00+01:00;100600;-140.0;7;240;2.9;282.95;282.15;95;10200.0;61;;;100.0;8;2250.0;;;;100150.0;;;-1490.0;;;;;280.55;;;4.9;4.9;-10.0;2;0.0;;;0.2;0.2;1.0;1.2;1.2;;;;;4.0;;2040.0;8.0;;2640.0;;8;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse;;Pluie, sans congélation, continue, faible au moment de l’observation;9.800000000000011;;;;;7.400000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
07130;2023-11-26T10:00:00+01:00;102110;10.0;3;160;0.9;273.95;273.05;94;8970.0;0;;;100.0;8;3660.0;;;;101640.0;;;-290.0;;;;;277.45;;;2.1;2.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;3660.0;8.0;;5940.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;0.8000000000000114;;;;;4.300000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
07130;2023-11-26T22:00:00+01:00;101540;-140.0;8;200;3.5;279.75;276.55;80;19680.0;0;;;100.0;8;1750.0;;;;101080.0;;;-690.0;;;;;278.35;;;7.0;7.2;-10.0;0;0.0;;;0.0;-0.1;-0.1;-0.1;-0.1;;;;;6.0;;1860.0;8.0;;2160.0;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;6.600000000000023;;;;;5.2000000000000455;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
07130;2023-11-02T07:00:00+01:00;97740;340.0;3;240;11.9;284.05;279.35;73;34740.0;0;;;100.0;6;1250.0;;;;97310.0;;;-2040.0;284.05;;288.05;;283.05;;;20.9;23.3;-10.0;1;0.0;;;0.0;0.2;0.2;15.9;21.0;;;;;4.0;;1020.0;6.0;;1230.0;7.0;;1800.0;;;;48.068833, -1.734;RENNES-ST JACQUES;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.900000000000034;10.900000000000034;;14.900000000000034;;9.900000000000034;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
07130;2023-11-11T13:00:00+01:00;101160;-30.0;8;190;1.2;284.05;281.25;83;28810.0;0;;;90.0;7;6180.0;;;;100710.0;;;910.0;;;;;279.35;;;2.1;2.7;-10.0;0;0.0;;;0.0;;;;;;;;;3.0;;6180.0;4.0;;6780.0;7.0;;7320.0;;;;48.068833, -1.734;RENNES-ST JACQUES;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.900000000000034;;;;;6.2000000000000455;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
07130;2023-11-02T22:00:00+01:00;98820;110.0;1;230;4.3;280.85;277.75;81;38430.0;0;;;75.0;6;6960.0;;;;98380.0;;;250.0;;;;;281.75;;;7.2;8.2;-10.0;0;0.0;;;0.0;0.0;0.0;1.4;6.4;;;;;6.0;;6960.0;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.7000000000000455;;;;;8.600000000000023;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
07130;2023-11-03T07:00:00+01:00;98650;-70.0;6;340;1.0;279.55;279.15;97;5000.0;61;;;100.0;8;450.0;;;;98210.0;;;900.0;277.85;;282.05;;280.45;;;1.4;4.0;-10.0;2;0.0;;;1.2;1.4;1.4;1.4;3.4;;;;;2.0;;420.0;4.0;;750.0;7.0;;1110.0;;8;;48.068833, -1.734;RENNES-ST JACQUES;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Pluie, sans congélation, continue, faible au moment de l’observation;6.400000000000034;4.7000000000000455;;8.900000000000034;;7.300000000000011;48.068833;-1.734;36;Saint-Jacques-de-la-Lande;35281;Rennes Métropole;243500139;Ille-et-Vilaine;35;Bretagne;53;11
